cwit_id,crid,gender,age,race,race_edit,final_outcome_highest
540,1044942,F,48.9,BLACK,Black,not-sustained
541,1044943,M,55.9,WHITE,White,sustained
542,1044945,F,54.8,WHITE,White,not-sustained
543,1044946,M,,WHITE HISPANIC,White/Hispanic,open-investigation
544,1044947,F,40.4,BLACK,Black,not-sustained
545,1044948,M,35.8,BLACK,Black,not-sustained
546,1044949,F,22.7,BLACK,Black,unknown
547,1044950,M,56.0,BLACK,Black,unknown
548,1044951,M,32.7,WHITE,White,not-sustained
549,1044953,F,91.5,WHITE,White,unknown
550,1044955,M,32.9,BLACK,Black,not-sustained
551,1044956,M,,WHITE,White,unknown
552,1044958,M,,ASIAN/PACIFIC ISLANDER,Asian,not-sustained
553,1044959,F,27.7,BLACK,Black,unknown
554,1044960,M,49.5,BLACK,Black,not-sustained
555,1044966,F,40.1,WHITE HISPANIC,White/Hispanic,not-sustained
556,1044975,M,47.8,WHITE,White,sustained
557,1044978,M,64.1,WHITE,White,unknown
558,1044979,M,32.2,BLACK,Black,unknown
559,1044981,M,51.3,BLACK,Black,not-sustained
560,1044982,M,39.2,BLACK,Black,not-sustained
561,1044985,F,30.9,WHITE HISPANIC,White/Hispanic,not-sustained
562,1044986,M,51.6,WHITE,White,disciplined
563,1044987,M,57.2,WHITE,White,not-sustained
564,1044990,M,62.5,BLACK,Black,not-sustained
565,1044991,F,51.3,BLACK,Black,unknown
566,1044992,M,30.0,WHITE HISPANIC,White/Hispanic,not-sustained
567,1044994,M,59.5,BLACK,Black,unknown
568,1044995,M,48.2,WHITE,White,unknown
569,1044997,M,29.2,BLACK,Black,not-sustained
570,1045000,F,42.7,WHITE,White,not-sustained
571,1045002,F,29.8,WHITE HISPANIC,White/Hispanic,unknown
572,1045003,M,43.9,BLACK,Black,not-sustained
573,1045004,F,25.7,BLACK,Black,not-sustained
574,1045006,M,31.2,WHITE HISPANIC,White/Hispanic,not-sustained
575,1045007,M,32.8,BLACK,Black,not-sustained
576,1045011,M,,WHITE,White,unknown
577,1045012,M,39.2,WHITE,White,not-sustained
578,1045014,F,47.6,BLACK,Black,unknown
579,1045015,M,47.4,BLACK,Black,unknown
580,1045016,M,46.1,WHITE,White,not-sustained
581,1045017,M,23.9,WHITE,White,unknown
582,1045018,M,48.8,WHITE,White,sustained
583,1045019,M,51.9,BLACK,Black,not-sustained
584,1045022,M,26.0,WHITE HISPANIC,White/Hispanic,unknown
585,1045023,M,59.1,WHITE,White,unknown
586,1045024,F,55.8,WHITE,White,sustained
587,1045028,M,43.2,BLACK,Black,not-sustained
588,1045029,F,28.6,BLACK,Black,sustained
589,1045031,F,53.6,BLACK,Black,not-sustained
590,1045033,M,,WHITE,White,not-sustained
591,1045034,M,48.8,BLACK,Black,unknown
592,1045038,F,53.1,BLACK,Black,unknown
593,1045039,F,28.3,BLACK,Black,not-sustained
594,1045046,F,54.7,BLACK,Black,unknown
595,1045048,F,57.5,BLACK,Black,unknown
596,1045049,M,26.2,BLACK,Black,not-sustained
597,1045051,F,44.5,WHITE HISPANIC,White/Hispanic,unknown
598,1045052,F,50.9,BLACK,Black,unknown
599,1045053,F,44.4,BLACK,Black,not-sustained
600,1045055,M,55.6,BLACK,Black,not-sustained
601,1045056,M,64.9,WHITE,White,unknown
602,1045058,M,98.3,BLACK,Black,not-sustained
603,1045060,M,37.0,BLACK,Black,not-sustained
604,1045062,M,24.6,WHITE HISPANIC,White/Hispanic,not-sustained
605,1045065,M,63.7,BLACK,Black,unknown
606,1045068,F,26.4,BLACK,Black,unknown
607,1045072,M,49.1,WHITE HISPANIC,White/Hispanic,unknown
608,1045074,F,,WHITE,White,unknown
609,1045075,M,55.1,ASIAN/PACIFIC ISLANDER,Asian,unknown
610,1045076,F,37.6,BLACK,Black,disciplined
611,1045079,X,,UNKNOWN,Unknown,unknown
612,1045080,F,39.4,WHITE HISPANIC,White/Hispanic,unknown
613,1045082,M,52.9,BLACK,Black,not-sustained
614,1045083,F,30.1,BLACK,Black,not-sustained
615,1045084,F,44.1,BLACK,Black,unknown
616,1045085,M,33.1,BLACK,Black,not-sustained
617,1045086,M,34.7,BLACK,Black,unknown
618,1045087,M,46.5,BLACK,Black,unknown
619,1045089,F,,WHITE,White,not-sustained
620,1045091,M,34.0,WHITE,White,unknown
621,1045094,M,30.2,BLACK,Black,not-sustained
622,1045095,F,37.5,BLACK,Black,not-sustained
623,1045097,F,53.6,BLACK,Black,not-sustained
624,1045099,F,34.8,WHITE,White,not-sustained
625,1045102,F,36.2,BLACK,Black,disciplined
626,1045104,M,23.1,BLACK,Black,unknown
627,1045105,F,44.7,ASIAN/PACIFIC ISLANDER,Asian,not-sustained
628,1045106,M,,WHITE,White,not-sustained
629,1045108,M,50.0,BLACK,Black,unknown
630,1045111,F,51.1,WHITE,White,not-sustained
631,1045112,F,45.7,HISPANIC,Hispanic,disciplined
632,1045113,M,54.0,WHITE,White,not-sustained
633,1045116,F,26.7,WHITE,White,unknown
634,1045117,F,55.1,BLACK,Black,unknown
635,1045120,M,52.0,WHITE,White,unknown
636,1045121,M,31.9,BLACK,Black,unknown
637,1045123,M,27.5,BLACK,Black,not-sustained
638,1045126,F,41.8,BLACK,Black,not-sustained
639,1045127,M,39.5,BLACK,Black,not-sustained
640,1045128,F,28.4,BLACK,Black,not-sustained
641,1045130,M,31.1,WHITE,White,unknown
642,1045132,M,49.1,BLACK,Black,not-sustained
643,1045135,M,,WHITE HISPANIC,White/Hispanic,unknown
644,1045139,F,55.7,BLACK,Black,not-sustained
645,1045140,F,59.1,WHITE,White,disciplined
646,1045141,M,46.1,WHITE,White,unknown
647,1045143,M,35.0,WHITE,White,not-sustained
648,1045144,M,,WHITE,White,not-sustained
649,1045145,M,51.1,WHITE,White,unknown
650,1045146,F,34.3,BLACK,Black,not-sustained
651,1045147,F,57.6,BLACK,Black,unknown
652,1045148,F,59.5,BLACK,Black,unknown
653,1045150,F,56.5,WHITE HISPANIC,White/Hispanic,unknown
654,1045154,M,26.2,BLACK,Black,disciplined
655,1045155,M,52.6,BLACK,Black,not-sustained
656,1045161,F,37.8,BLACK,Black,not-sustained
657,1045163,M,27.4,BLACK,Black,not-sustained
658,1045166,F,29.5,BLACK,Black,not-sustained
659,1045167,F,53.6,BLACK,Black,sustained
660,1045169,M,66.7,WHITE,White,not-sustained
661,1045171,F,28.1,WHITE,White,not-sustained
662,1045173,M,,WHITE HISPANIC,White/Hispanic,not-sustained
663,1045175,M,56.9,BLACK,Black,not-sustained
664,1045177,M,34.2,BLACK,Black,unknown
665,1045178,F,41.9,BLACK,Black,not-sustained
666,1045180,F,25.5,BLACK,Black,not-sustained
667,1045181,M,55.3,BLACK,Black,unknown
668,1045182,F,44.5,BLACK,Black,unknown
669,1045183,M,27.0,BLACK,Black,not-sustained
670,1045184,F,55.8,WHITE,White,unknown
671,1045189,M,35.4,BLACK,Black,unknown
672,1045192,F,56.8,WHITE,White,not-sustained
673,1045202,F,36.2,BLACK,Black,unknown
674,1045203,F,25.3,BLACK,Black,disciplined
675,1045204,M,28.5,BLACK,Black,unknown
676,1045205,F,55.4,BLACK,Black,not-sustained
677,1045206,F,43.1,BLACK,Black,not-sustained
678,1045208,F,30.1,WHITE,White,not-sustained
679,1045209,M,39.2,BLACK,Black,not-sustained
680,1045213,M,34.7,BLACK,Black,unknown
681,1045214,M,56.2,WHITE,White,not-sustained
682,1045215,F,58.8,WHITE,White,unknown
683,1045216,M,22.7,BLACK,Black,not-sustained
684,1045217,M,45.3,WHITE,White,unknown
685,1045218,M,40.3,BLACK,Black,not-sustained
686,1045221,F,40.9,BLACK,Black,not-sustained
687,1045224,F,56.9,WHITE,White,unknown
688,1045228,F,,BLACK,Black,unknown
689,1045229,M,43.7,BLACK,Black,unknown
690,1045231,M,31.7,WHITE,White,not-sustained
691,1045232,M,41.2,WHITE HISPANIC,White/Hispanic,unknown
692,1045233,M,,BLACK HISPANIC,Black/Hispanic,not-sustained
693,1045235,M,26.0,BLACK,Black,unknown
694,1045236,F,35.2,WHITE,White,unknown
695,1045237,M,29.7,BLACK,Black,unknown
696,1045238,M,43.8,WHITE,White,not-sustained
697,1045240,F,,BLACK,Black,unknown
698,1045242,M,30.0,BLACK,Black,unknown
699,1045243,F,25.9,BLACK,Black,not-sustained
700,1045247,M,40.2,BLACK,Black,not-sustained
701,1045248,F,42.7,BLACK,Black,not-sustained
702,1045249,F,30.7,WHITE,White,unknown
703,1045250,F,45.1,BLACK,Black,unknown
704,1045251,M,28.4,WHITE HISPANIC,White/Hispanic,not-sustained
705,1045252,F,56.3,BLACK,Black,unknown
706,1045253,F,48.7,BLACK,Black,not-sustained
707,1045254,M,31.2,BLACK,Black,open-investigation
708,1045256,F,42.3,BLACK,Black,not-sustained
709,1045257,M,28.6,BLACK,Black,unknown
710,1045260,M,49.6,WHITE,White,sustained
711,1045262,F,35.6,BLACK,Black,not-sustained
712,1045266,F,27.8,BLACK,Black,unknown
713,1045268,M,49.2,WHITE,White,unknown
714,1045269,M,44.1,BLACK,Black,not-sustained
715,1045270,M,49.9,WHITE,White,not-sustained
716,1045272,M,44.3,ASIAN/PACIFIC ISLANDER,Asian,not-sustained
717,1045273,M,,BLACK,Black,unknown
718,1045274,M,61.5,BLACK,Black,unknown
719,1045275,M,36.6,BLACK,Black,unknown
720,1045276,M,40.4,BLACK,Black,not-sustained
721,1045277,F,24.1,BLACK,Black,unknown
722,1045278,M,52.5,BLACK,Black,not-sustained
723,1045284,M,,WHITE,White,unknown
724,1045285,F,44.9,BLACK,Black,unknown
725,1045286,F,50.5,BLACK,Black,not-sustained
726,1045287,F,58.3,WHITE,White,unknown
727,1045288,M,38.0,WHITE,White,not-sustained
728,1045289,M,30.9,BLACK,Black,unknown
729,1045290,M,57.8,BLACK,Black,not-sustained
730,1045291,F,31.9,BLACK,Black,unknown
731,1045292,M,58.1,WHITE,White,not-sustained
732,1045293,F,60.2,WHITE,White,not-sustained
733,1045295,M,44.1,WHITE HISPANIC,White/Hispanic,not-sustained
734,1045296,M,27.1,BLACK,Black,not-sustained
735,1045297,F,49.9,BLACK,Black,not-sustained
736,1045298,F,44.7,BLACK,Black,not-sustained
737,1045300,F,34.6,BLACK,Black,unknown
738,1045304,F,34.7,WHITE,White,not-sustained
739,1045305,M,36.1,BLACK,Black,not-sustained
740,1045308,F,46.1,BLACK,Black,not-sustained
741,1045309,F,56.0,BLACK,Black,not-sustained
742,1045312,M,32.7,BLACK,Black,unknown
743,1045313,F,37.1,WHITE HISPANIC,White/Hispanic,not-sustained
744,1045315,M,54.4,BLACK,Black,not-sustained
745,1045316,M,45.7,WHITE,White,disciplined
746,1045318,M,58.0,BLACK,Black,not-sustained
747,1045320,M,29.5,BLACK,Black,not-sustained
748,1045325,M,,WHITE,White,not-sustained
749,1045326,F,34.3,WHITE,White,sustained
750,1045330,F,,UNKNOWN,Unknown,not-sustained
751,1045331,F,,UNKNOWN,Unknown,unknown
752,1045334,F,50.5,WHITE,White,unknown
753,1045335,M,56.9,BLACK,Black,not-sustained
754,1045336,M,30.3,BLACK,Black,unknown
755,1045337,F,32.0,BLACK,Black,not-sustained
756,1045344,M,46.5,BLACK,Black,not-sustained
757,1045345,M,45.1,BLACK,Black,not-sustained
758,1045346,M,53.8,WHITE,White,not-sustained
759,1045347,M,35.2,BLACK,Black,not-sustained
760,1045353,M,22.7,BLACK,Black,unknown
761,1045354,M,48.6,BLACK,Black,unknown
762,1045359,F,49.0,BLACK,Black,unknown
763,1045361,M,26.6,BLACK,Black,not-sustained
764,1045362,M,,BLACK,Black,not-sustained
765,1045363,F,35.4,BLACK,Black,unknown
766,1045364,F,32.3,BLACK,Black,not-sustained
767,1045366,M,48.3,AMER IND/ALASKAN NATIVE,Native American,unknown
768,1045368,M,60.7,BLACK,Black,not-sustained
769,1045373,M,56.9,WHITE,White,not-sustained
770,1045374,F,23.5,WHITE,White,not-sustained
771,1045376,M,52.1,WHITE,White,sustained
772,1045377,F,48.1,BLACK,Black,not-sustained
773,1045378,M,32.3,BLACK,Black,not-sustained
774,1045379,M,27.6,WHITE,White,unknown
775,1045380,F,,WHITE,White,not-sustained
776,1045382,F,61.7,WHITE,White,disciplined
777,1045384,F,64.3,BLACK,Black,not-sustained
778,1045386,M,44.8,HISPANIC,Hispanic,not-sustained
779,1045387,M,38.3,BLACK,Black,not-sustained
780,1045389,F,42.2,BLACK,Black,not-sustained
781,1045391,M,28.4,WHITE,White,not-sustained
782,1045394,M,33.7,BLACK,Black,not-sustained
783,1045397,M,25.5,BLACK,Black,not-sustained
784,1045398,M,33.5,BLACK,Black,unknown
785,1045399,M,,BLACK,Black,not-sustained
786,1045405,M,,BLACK,Black,unknown
787,1045406,F,,WHITE HISPANIC,White/Hispanic,disciplined
788,1045408,M,30.4,WHITE,White,not-sustained
789,1045410,M,33.7,WHITE HISPANIC,White/Hispanic,not-sustained
790,1045411,M,24.1,BLACK,Black,unknown
791,1045412,M,57.9,BLACK,Black,unknown
792,1045413,M,23.7,WHITE,White,not-sustained
793,1045416,M,49.6,BLACK,Black,not-sustained
794,1045417,M,35.1,WHITE HISPANIC,White/Hispanic,unknown
795,1045418,M,24.7,BLACK,Black,not-sustained
796,1045419,F,,BLACK,Black,unknown
797,1045420,M,49.1,WHITE,White,not-sustained
798,1045421,M,63.9,HISPANIC,Hispanic,unknown
799,1045425,F,49.7,BLACK,Black,not-sustained
800,1045426,F,42.8,BLACK,Black,not-sustained
801,1045428,F,32.7,BLACK,Black,not-sustained
802,1045430,F,33.3,BLACK,Black,not-sustained
803,1045431,F,37.8,BLACK,Black,not-sustained
804,1045432,F,52.1,WHITE,White,not-sustained
805,1045437,M,,BLACK,Black,not-sustained
806,1045438,M,57.8,BLACK,Black,not-sustained
807,1045439,M,,WHITE HISPANIC,White/Hispanic,disciplined
808,1045440,M,54.0,WHITE,White,disciplined
809,1045444,F,70.0,WHITE,White,not-sustained
810,1045446,M,47.0,BLACK,Black,not-sustained
811,1045449,M,54.0,WHITE,White,not-sustained
812,1045450,F,45.0,WHITE,White,disciplined
813,1045451,M,52.1,WHITE,White,not-sustained
814,1045452,F,42.6,HISPANIC,Hispanic,not-sustained
815,1045453,M,58.5,WHITE,White,unknown
816,1045454,M,44.7,HISPANIC,Hispanic,unknown
817,1045456,F,,WHITE HISPANIC,White/Hispanic,not-sustained
818,1045458,M,42.9,WHITE,White,unknown
819,1045459,F,63.0,BLACK,Black,not-sustained
820,1045460,M,,BLACK,Black,unknown
821,1045461,F,37.2,BLACK,Black,unknown
822,1045463,F,40.4,BLACK,Black,not-sustained
823,1045464,M,50.0,WHITE,White,not-sustained
824,1045470,F,46.7,BLACK,Black,unknown
825,1045472,M,51.8,WHITE,White,not-sustained
826,1045474,F,51.3,BLACK,Black,unknown
827,1045476,F,33.0,WHITE HISPANIC,White/Hispanic,not-sustained
828,1045477,M,35.1,BLACK,Black,unknown
829,1045478,M,53.4,BLACK,Black,unknown
830,1045483,M,48.6,BLACK,Black,unknown
831,1045485,X,35.3,BLACK,Black,not-sustained
832,1045486,M,51.6,WHITE HISPANIC,White/Hispanic,not-sustained
833,1045487,F,38.8,WHITE,White,unknown
834,1045489,F,60.7,BLACK,Black,not-sustained
835,1045490,M,,BLACK,Black,unknown
836,1045492,F,28.0,BLACK,Black,unknown
837,1045493,F,33.2,BLACK,Black,unknown
838,1045494,F,,BLACK,Black,unknown
839,1045498,F,47.4,BLACK,Black,not-sustained
840,1045504,M,36.1,BLACK,Black,unknown
841,1045505,F,37.4,BLACK,Black,not-sustained
842,1045506,M,45.9,WHITE,White,not-sustained
843,1045507,F,57.5,WHITE HISPANIC,White/Hispanic,not-sustained
844,1045509,M,38.1,BLACK,Black,not-sustained
845,1045512,M,61.5,HISPANIC,Hispanic,not-sustained
846,1045513,F,29.3,BLACK,Black,open-investigation
847,1045515,F,,BLACK,Black,not-sustained
848,1045516,M,46.0,WHITE,White,not-sustained
849,1045517,M,52.1,HISPANIC,Hispanic,disciplined
850,1045518,F,50.5,BLACK,Black,not-sustained
851,1045519,M,33.8,BLACK,Black,not-sustained
852,1045520,M,44.2,WHITE,White,unknown
853,1045524,F,54.0,BLACK,Black,not-sustained
854,1045525,M,31.9,WHITE,White,open-investigation
855,1045526,M,26.0,WHITE,White,unknown
856,1045529,M,27.5,BLACK,Black,not-sustained
857,1045531,M,27.5,BLACK,Black,unknown
858,1045537,F,,WHITE,White,not-sustained
859,1045538,M,,BLACK,Black,not-sustained
860,1045539,M,49.4,BLACK,Black,not-sustained
861,1045543,M,45.0,WHITE,White,unknown
862,1045545,F,37.5,BLACK,Black,not-sustained
863,1045547,M,67.8,BLACK,Black,not-sustained
864,1045548,F,45.7,BLACK,Black,not-sustained
865,1045549,F,28.1,BLACK,Black,not-sustained
866,1045550,M,53.0,WHITE,White,not-sustained
867,1045551,M,50.8,BLACK,Black,unknown
868,1045552,F,31.2,BLACK,Black,not-sustained
869,1045553,M,59.6,BLACK,Black,not-sustained
870,1045556,M,27.0,BLACK,Black,not-sustained
871,1045559,M,43.9,WHITE,White,disciplined
872,1045560,F,63.1,BLACK,Black,unknown
873,1045562,M,42.4,WHITE,White,disciplined
874,1045564,M,36.0,BLACK,Black,not-sustained
875,1045565,F,44.6,BLACK,Black,unknown
876,1045567,M,22.9,WHITE,White,unknown
877,1045570,F,42.6,WHITE,White,unknown
878,1045571,F,43.1,BLACK,Black,not-sustained
879,1045576,F,36.9,WHITE,White,not-sustained
880,1045578,M,44.7,WHITE,White,not-sustained
881,1045580,M,36.3,WHITE,White,not-sustained
882,1045581,M,52.9,BLACK,Black,unknown
883,1045583,F,46.1,BLACK,Black,unknown
884,1045585,F,25.6,UNKNOWN,Unknown,unknown
885,1045586,F,45.1,WHITE,White,not-sustained
886,1045587,F,30.4,WHITE,White,unknown
887,1045588,M,32.6,WHITE HISPANIC,White/Hispanic,not-sustained
888,1045589,F,43.9,BLACK,Black,unknown
889,1045591,M,,BLACK,Black,unknown
890,1045596,F,40.7,WHITE,White,not-sustained
891,1045598,F,35.3,BLACK,Black,not-sustained
892,1045599,F,39.0,BLACK,Black,not-sustained
893,1045601,F,34.3,BLACK,Black,not-sustained
894,1045602,F,57.5,UNKNOWN,Unknown,not-sustained
895,1045603,M,58.2,WHITE,White,not-sustained
896,1045605,F,34.3,WHITE HISPANIC,White/Hispanic,not-sustained
897,1045606,M,44.2,BLACK,Black,unknown
898,1045608,F,23.7,BLACK,Black,not-sustained
899,1045609,F,51.9,BLACK,Black,not-sustained
900,1045610,F,36.0,WHITE,White,unknown
901,1045613,F,26.2,BLACK,Black,not-sustained
902,1045614,M,41.9,BLACK,Black,not-sustained
903,1045615,F,25.7,BLACK,Black,not-sustained
904,1045616,F,58.9,WHITE,White,not-sustained
905,1045617,F,50.1,BLACK,Black,unknown
906,1045618,M,23.0,BLACK,Black,unknown
907,1045620,M,64.3,BLACK,Black,not-sustained
908,1045623,F,40.5,BLACK,Black,unknown
909,1045625,F,35.3,BLACK,Black,not-sustained
910,1045627,M,29.0,BLACK,Black,not-sustained
911,1045628,M,42.1,BLACK,Black,open-investigation
912,1045630,M,39.9,BLACK,Black,not-sustained
913,1045631,M,36.2,BLACK,Black,not-sustained
914,1045632,M,24.9,BLACK,Black,unknown
915,1045636,F,55.8,BLACK,Black,not-sustained
916,1045637,M,48.6,BLACK,Black,not-sustained
917,1045638,F,47.1,BLACK,Black,not-sustained
918,1045639,M,46.8,BLACK,Black,unknown
919,1045640,M,29.7,WHITE,White,not-sustained
920,1045641,F,35.6,BLACK,Black,unknown
921,1045642,F,52.0,BLACK,Black,not-sustained
922,1045643,M,23.0,BLACK,Black,unknown
923,1045645,F,,WHITE,White,not-sustained
924,1045646,M,27.2,BLACK,Black,not-sustained
925,1045647,M,40.2,WHITE,White,not-sustained
926,1045652,F,41.5,BLACK,Black,not-sustained
927,1045653,M,60.2,BLACK,Black,not-sustained
928,1045654,M,,WHITE,White,not-sustained
929,1045655,M,61.8,WHITE,White,not-sustained
930,1045657,M,50.9,BLACK,Black,unknown
931,1045663,M,55.9,WHITE HISPANIC,White/Hispanic,unknown
932,1045665,F,27.5,BLACK,Black,unknown
933,1045666,M,45.7,WHITE,White,not-sustained
934,1045667,F,56.5,BLACK,Black,unknown
935,1045669,M,69.0,WHITE,White,not-sustained
936,1045670,F,55.9,BLACK,Black,not-sustained
937,1045674,M,43.4,WHITE,White,not-sustained
938,1045676,M,46.8,BLACK,Black,not-sustained
939,1045677,F,36.5,BLACK,Black,not-sustained
940,1045678,M,45.7,BLACK,Black,not-sustained
941,1045680,F,27.8,WHITE HISPANIC,White/Hispanic,not-sustained
942,1045681,F,28.9,WHITE HISPANIC,White/Hispanic,not-sustained
943,1045682,F,33.8,WHITE HISPANIC,White/Hispanic,not-sustained
944,1045683,F,59.2,WHITE,White,unknown
945,1045686,M,53.8,BLACK,Black,not-sustained
946,1045687,M,46.4,WHITE HISPANIC,White/Hispanic,unknown
947,1045688,F,44.7,BLACK,Black,not-sustained
948,1045690,F,49.0,BLACK,Black,unknown
949,1045691,M,65.7,BLACK,Black,not-sustained
950,1045692,M,44.6,BLACK,Black,not-sustained
951,1045693,M,48.6,BLACK,Black,not-sustained
952,1045694,M,26.8,BLACK,Black,open-investigation
953,1045699,M,51.0,BLACK,Black,unknown
954,1045701,M,54.6,HISPANIC,Hispanic,disciplined
955,1045702,M,,UNKNOWN,Unknown,not-sustained
956,1045704,M,54.2,BLACK,Black,not-sustained
957,1045705,M,27.9,BLACK,Black,not-sustained
958,1045707,M,48.0,BLACK,Black,not-sustained
959,1045709,F,,BLACK,Black,not-sustained
960,1045710,F,,WHITE HISPANIC,White/Hispanic,not-sustained
961,1045711,M,59.5,WHITE,White,not-sustained
962,1045712,M,27.5,WHITE HISPANIC,White/Hispanic,not-sustained
963,1045713,F,41.5,WHITE HISPANIC,White/Hispanic,not-sustained
964,1045714,M,34.7,HISPANIC,Hispanic,disciplined
965,1045715,M,62.0,BLACK,Black,not-sustained
966,1045716,F,,BLACK,Black,not-sustained
967,1045718,M,,WHITE,White,not-sustained
968,1045719,F,55.8,BLACK,Black,unknown
969,1045723,M,52.0,WHITE,White,disciplined
970,1045726,M,,BLACK,Black,unknown
971,1045728,F,28.2,BLACK,Black,not-sustained
972,1045729,M,33.0,BLACK,Black,unknown
973,1045730,F,60.4,BLACK,Black,unknown
974,1045732,M,24.2,WHITE HISPANIC,White/Hispanic,unknown
975,1045733,F,,WHITE,White,not-sustained
976,1045735,F,,WHITE,White,not-sustained
977,1045736,M,34.3,BLACK,Black,unknown
978,1045737,M,33.9,BLACK,Black,unknown
979,1045738,M,47.5,BLACK,Black,not-sustained
980,1045739,F,41.1,BLACK,Black,not-sustained
981,1045740,M,41.9,WHITE,White,not-sustained
982,1045741,M,38.9,WHITE,White,disciplined
983,1045742,M,34.4,BLACK,Black,unknown
984,1045745,F,34.9,BLACK,Black,not-sustained
985,1045747,F,24.4,BLACK,Black,not-sustained
986,1045748,F,,BLACK,Black,unknown
987,1045749,M,46.3,WHITE,White,unknown
988,1045753,F,24.5,WHITE HISPANIC,White/Hispanic,not-sustained
989,1045757,M,47.7,WHITE,White,not-sustained
990,1045758,F,33.5,BLACK,Black,sustained
991,1045760,F,53.5,BLACK,Black,not-sustained
992,1045761,F,55.8,WHITE,White,not-sustained
993,1045764,M,54.6,WHITE,White,unknown
994,1045765,F,,BLACK,Black,not-sustained
995,1045767,M,44.5,WHITE,White,sustained
996,1045770,M,42.9,BLACK,Black,not-sustained
997,1045772,F,43.5,BLACK,Black,not-sustained
998,1045774,M,64.0,BLACK,Black,unknown
999,1045775,F,,WHITE HISPANIC,White/Hispanic,unknown
